review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
6d1e743b69d68d1864f8cb45e74be0d2,93e56c4866b1bca15316f565c387e573,5,,Excelente recomendo,2018-03-27 00:00:00,2018-03-29 00:36:18
98f60bb6431350ec0e50712d35fe3c42,3e34f8c0022e2a7093ae49d16555e06b,4,,,2018-08-16 00:00:00,2018-08-16 20:49:21
320ae91d4c5cb8164c168fc68392a5fb,934e266bc66e8ed5bba8266dfde60175,1,Produto pirata!,"Quando instalei o cartucho de tinta, a minha impressora indicou que o mesmo estava vazio, e apresentou a mensagem de erro ""!"" em cima do marcador de nível da tinta. Já solicitei a troca. ",2018-05-22 00:00:00,2018-05-23 01:03:33
6d7d0a5e33c92adf782b137720eeefa6,d9aefa5d4ccd369c783f5121e069a470,5,produto fraco ,quanto ao site não tenho o que questionar! sempre cumprem super o combinado ... recomendo sempre! mas o produto é fraco.. ,2018-05-11 00:00:00,2018-05-14 12:04:52
5e7f729172c3cc27483e4083b4456363,9730a429f7355c2dcdbcfef54b638172,5,,,2017-09-26 00:00:00,2017-10-04 15:20:37
25bcaf0f4b36906d045ef18cef5aff7e,ffd7f21b9b4ea30d3536d4cadd19fa42,4,,,2018-06-06 00:00:00,2018-06-07 02:01:20
13cf90d76f1ffc624a83f3f9ddd62c36,9f96fbe1882a78b811357299fc5d6c8c,5,,,2017-10-03 00:00:00,2017-10-06 02:33:19
35fabb1fcea11c86ba6dbe8280d8d0de,31c2a4ddeb6a9db03922009a2dfcb254,3,,,2017-11-04 00:00:00,2017-11-05 01:28:10
b189da69da7ab9594434aae851c4945e,0a178d660889f4e9ef1087483fd6ce9d,5,,,2017-03-29 00:00:00,2017-03-30 10:36:53
65ae8d76b828fca356d186b36394a853,c7112d33d777ec13eb958ee0dbff02b3,5,,,2018-05-01 00:00:00,2018-05-02 10:51:09
7c43af1205ff01c2b95065b2b02b3343,bc8f3e9818eb33025b36bc379eebc6e8,3,,"Houve alguma confusão entre vendedor e o stark, pois recebi um email do stark pedindo o cancelamento do produto por algum imprevisto na entrega; neguei e recebi o produto dias depois.",2017-06-09 00:00:00,2017-06-12 11:07:41
5c8c7331ba6324416bdfecdb7f3e4255,1da63677fa1ab2793e98f11327b5756a,5,,,2018-02-23 00:00:00,2018-02-23 20:10:06
004580d2657b221e45f84f4169675ecd,049ede3fc839758e81752a9dacd1f911,5,,,2018-08-11 00:00:00,2018-08-11 18:03:41
bd1c85f148677d00cd672df0d05d473d,d73bf025952ff50e52729bd60ba12f28,5,,,2018-08-10 00:00:00,2018-08-13 12:57:40
9511accce19c18957964cfeaa779761a,d2a1c1e78726b6c25a324476d86f57ed,5,,,2017-05-23 00:00:00,2017-05-24 00:41:50
505a882ba08a689682a4afc6eb4e5965,1c308eca3f339414a92e518e2a2e5ee9,2,,,2017-12-28 00:00:00,2017-12-31 20:25:02
ed2842d0aa7ac6285c7547d17f17da4d,26874945bcbf47606ab08580cf923693,1,,"Comprei um produto e veio outro.
Mandei msg informando o erro , porém não obtive resposta.
Obrigado ",2018-02-22 00:00:00,2018-02-22 22:01:45
bd59d767a308e2a99679da8ddc7cf280,e6b1546a7ed77ba5ca2c2077aafd3c97,5,,,2018-06-20 00:00:00,2018-06-22 22:52:28
ca5b86a1423e560c086b5a2a06c9f702,3d48d7055649a7d98f6a19f781314830,5,,,2018-03-26 00:00:00,2018-03-26 19:15:54
3bf0ea69585fc6f58724858685a4fdde,36a5f7874214018b33203105921b523a,5,,,2018-04-08 00:00:00,2018-04-10 20:10:25
81bd904318b21a7a431fb17333d6d75f,b63d5080c2de46861754004d25ae9362,5,,,2017-08-17 00:00:00,2017-08-18 12:30:36
81648dc10c6e3f763cdc0dbcd073d055,6e7e891760708803a2f4203981f2d69d,1,,,2017-03-19 00:00:00,2017-03-21 13:32:54
f74dd1cc5d081bff126d062eec26f695,4a359800ff0688de3eabc92972987238,5,Otimo,Tudo como anunciado....Ótimo produto...,2018-05-11 00:00:00,2018-05-12 09:51:46
9ba260ed7e6a228e5e9910e035a70c7f,2b7f34e9b0b9eba10050d725278d8609,1,,"Somente foi entregue uma unidade, ao invés de duas.",2017-12-13 00:00:00,2017-12-15 18:37:47
cf1917bdb6925187eb7886ad0a11e745,62b2adbcbcf4e28df4b998bfb094f3f9,4,bom,,2018-07-24 00:00:00,2018-07-27 02:00:03
699b866b71b5ad31f1faa2b1ab4fe1a6,43150008aa4569cfef4be756bd7dbdd3,2,,"recebi sim mais com defeito os encaixes sao dois igual e nao fecham 
",2018-01-18 00:00:00,2018-01-24 10:19:28
30a4f0f115950517b46d48046b609bd1,384f8660f6bc7396d5a875b60285c2dd,5,Excelente,Tive um pós venda excelente através do Sr Renato,2018-08-24 00:00:00,2018-08-24 23:59:36
34b00aebc110240a17917edaee0349ce,3b85cb67e49cb00b5c0a3d83592a1fc0,5,,,2018-06-05 00:00:00,2018-06-06 17:25:53
cea53cba54c5c3a5d28db7b0bb013ace,b4b03edd1ede75d36cd31b38d52bc9fb,5,,"Recomendo a todos. Produto de ótima qualidade, entregue sem problemas.",2017-09-14 00:00:00,2017-09-15 00:58:53
23203fee216a06223e8f613a700b8096,d05502e273bca7f1901d798c7d9fd403,5,,,2017-12-30 00:00:00,2018-01-04 10:13:58
1ff86f2ca823caab2e02507d2633081d,69ffbfbfbabf0d4360c4deb0632b6f1a,1,,"Gostaria de saber quando chegará meu produto?
Pois já se passou a data prevista para entrega , gostaria de uma resposta estou aguardando!",2018-03-22 00:00:00,2018-03-25 23:32:00
1c462c305b8c599a6d845d30ecc0b51f,6672f82679e65c575e7d00564c1dd239,5,,,2017-08-02 00:00:00,2017-08-03 02:06:33
a0f06329e17ec2ed630c056bbdefdb90,6e7c58476aeeb4f0a2313cdd43477570,5,,,2017-07-26 00:00:00,2017-07-31 15:38:08
b66f1f980a4832698b613bcce72bb779,0de5dbc9f3226761687d84b54057efba,4,,"Ótima compra. Ótimo produto. Só senti falta de algum comunicado entre a compra e a chegada do produto, só contato. Mas valeu.",2017-08-29 00:00:00,2017-08-30 01:38:53
4e1405f0b0135537af069f2bf26db067,c117260dea8a83dda05418ae635e57bb,4,,,2018-03-29 00:00:00,2018-04-03 11:50:48
26c45530efaca67680b0df712600454a,b002315497c6c537b93652174c833488,5,,Perfeitos😁,2018-03-01 00:00:00,2018-03-01 21:51:48
edd86e0af4dc62b340c60d846643cbf9,9537e35e835d4ae6b7b219b8b2e36817,5,PRODUTO OK,"prazo foi estendido,porém entregue no prazo divulgado na propaganda. Cadeira conforme foto, vem para montar, mais fácil e linda",2018-08-28 00:00:00,2018-08-30 12:38:27
c374da82d5c67281544168e3cfb22be3,73bf036e9d518e060d6f766d816483cb,5,,"Otimo, preço, entregou antes do prazo e produto de ótima qualidade.
",2018-03-22 00:00:00,2018-03-22 21:32:12
bbb937e9c2b62a2205af03e8a7fed42b,0ba01684638233b0955369c3ccbdb414,2,,"comprei um relogio de presente de natal para meu filho e ate agora nao chegou. enviei mensagens e na ultima conversa o relogio chegaria ontem, porem nao recebi nada.",2018-01-06 00:00:00,2018-01-11 10:44:19
7a22d6db88fba0b2a2415554ed9550cc,658882f50a73a92d5e716220da758ab0,5,,,2018-05-22 00:00:00,2018-05-24 21:52:27
77ac6288ca3e09284cb264d6b0b4d7a2,0ad0006728103ff08cda112f7940bcd1,5,,só poderia entregar mais rápido fim de ano ,2017-12-29 00:00:00,2017-12-29 22:23:00
624b50017953c221553a76cb6054fd99,0aa9e8581362267ddb91df2f3a64f811,5,,,2018-04-03 00:00:00,2018-04-07 01:43:38
379257bd64668acb78bd8ec29dba040a,24b4c4cdd87c3e1f9b31b96ea5422f22,5,,,2017-09-09 00:00:00,2017-09-13 00:58:37
ffc7f65cce6ee4435163a575704232ee,886090ba53919a880e66ccba31eb74ee,5,,,2017-10-25 00:00:00,2017-10-25 14:15:17
e3521b5c30d5373a17bc384b93722b2f,c5bdb2a2ef0973dbacf33ad45e0fd91f,5,,,2018-01-24 00:00:00,2018-01-25 01:50:07
608e890852fc78c3854d83a0cfab8557,2d1f07a3af3df1ddc97efd57a74be3a9,3,,"Até agora não recebi nada, a colcha estava prevista para anteontem(18/12) e até agora nada",2017-12-19 00:00:00,2017-12-21 13:18:14
0871369412bd49aef1b9f916700a9495,2e175b759e9d426f83e9b55b6a0661b2,5,,Produto correspondente as minhas expectativas! Foi entregue antes do prazo estabelecido! ,2017-11-01 00:00:00,2017-11-02 10:50:17
9789da30de867a89d9e05b5cd70372c1,53abe7c4aed1dfb3bf25e69723fd9a4d,1,,,2017-06-21 00:00:00,2017-06-23 19:11:32
1a04e92b8fa81f25ee670c02c1f15991,ab07b6c48672e9876b9f11c746d98d3e,5,,,2018-02-15 00:00:00,2018-02-19 14:09:18
73b1be63f6d1ae4d903c685eeb9164bc,4c0a4b63218c9a22187547fbfb338fc9,5,,,2018-01-19 00:00:00,2018-01-22 16:44:05
